id_usuario,nombre,fecha,hora_entrada,hora_salida,area,rol
1049,Liliana Franco Blanco,2025-07-31,08:13,17:16,TI,Practicante
1050,Natividad del Gelabert,2025-07-28,09:20,17:59,TI,Practicante
1051,María Benjamín Ferrera Casanovas,2025-08-09,09:34,17:00,TI,Empleado
1052,Adelina Ruano Ibañez,2025-08-22,09:04,18:22,Contabilidad,Gerente
1053,Chuy Fábregas Lerma,2025-07-28,09:33,18:38,TI,Supervisor
1054,Remigio Sebastian Toledo Ayuso,2025-07-13,08:52,17:23,TI,Supervisor
1055,Pablo Duarte-Carretero,2025-07-07,09:01,18:55,Producción,Empleado
1056,Donato Prudencio Calzada Cánovas,2025-07-20,09:08,17:10,Producción,Supervisor
1057,Mar Bernat Valentín,2025-08-25,08:08,18:07,Ventas,Empleado
1058,Cornelio Natalio Quintana Salas,2025-07-08,08:47,17:45,Logística,Empleado
1059,Isaac Zamorano-Moliner,2025-07-25,08:06,18:46,TI,Gerente
1060,Tere de Nebot,2025-07-16,09:37,18:39,Contabilidad,Supervisor
1061,Sosimo Francisco Ayllón,2025-06-28,09:10,18:14,Ventas,Supervisor
1062,Blas del Chaparro,2025-07-06,08:04,18:39,Logística,Empleado
1063,Sandalio Clímaco Ferrando Ojeda,2025-07-07,08:43,17:24,Contabilidad,Gerente
1064,Eugenio Farré,2025-07-23,09:27,18:43,Producción,Empleado
1065,Paloma Ros Molina,2025-08-28,08:50,17:04,Recursos Humanos,Empleado
1066,Alexandra del Valenzuela,2025-07-09,09:27,17:53,Recursos Humanos,Gerente
1067,Agustín Francisco-Gracia,2025-07-22,09:51,17:21,Contabilidad,Gerente
1068,Obdulia Abril Diez,2025-07-16,08:04,18:01,Recursos Humanos,Empleado
1069,Odalys Soler-Águila,2025-07-10,09:28,18:20,Recursos Humanos,Gerente
1070,Trinidad Nebot Gaya,2025-08-01,08:28,17:25,Logística,Supervisor
1071,Baltasar Salamanca-Cisneros,2025-08-09,08:33,17:45,Contabilidad,Supervisor
1072,Juana Pedrosa-Quero,2025-07-22,08:17,18:43,Recursos Humanos,Supervisor
1073,Rosaura Goñi Mena,2025-07-19,09:25,18:20,Logística,Supervisor
1074,Nereida Encarnación Juliá Coloma,2025-06-21,09:23,18:02,Recursos Humanos,Practicante
1075,Encarna Menendez Ferrero,2025-07-05,08:12,17:36,Recursos Humanos,Supervisor
1076,Julia Infante-Cárdenas,2025-08-24,09:20,17:22,TI,Empleado
1077,Albina Blanch Castell,2025-09-06,09:21,17:08,Contabilidad,Gerente
1078,Rodrigo Pujadas Cerdán,2025-08-05,08:12,17:15,Ventas,Supervisor
1079,Mirta Alcántara Campoy,2025-09-01,09:44,18:04,Ventas,Practicante
1080,Isa Crespi Ballesteros,2025-09-09,09:41,18:22,Logística,Supervisor
1081,Ani Berenguer Martí,2025-08-06,09:51,18:33,TI,Supervisor
1082,Natividad Rivera Dueñas,2025-09-01,09:16,17:50,Contabilidad,Gerente
1083,Teo Lumbreras-Lumbreras,2025-06-30,08:34,18:49,Ventas,Supervisor
1084,Maricela Pou Cáceres,2025-08-09,09:58,18:30,TI,Gerente
1085,Joel Solano Jara,2025-09-14,09:54,17:06,Logística,Empleado
1086,Pastor de Molina,2025-07-15,09:00,18:57,Logística,Gerente
1087,Benigno Olmedo Pomares,2025-08-18,08:24,18:17,Contabilidad,Gerente
1088,Gervasio del Blázquez,2025-07-28,09:52,18:59,TI,Gerente
1089,Candela Artigas Baños,2025-07-01,08:50,17:16,Producción,Supervisor
1090,Tatiana Lamas Cañete,2025-06-28,08:13,17:15,Logística,Empleado
1091,Rolando Pinto Escolano,2025-09-05,09:20,18:49,Producción,Empleado
1092,Anselmo Inocencio Malo Merino,2025-08-12,09:10,18:10,Recursos Humanos,Practicante
1093,Primitivo Marquez Benito,2025-07-23,08:50,17:32,Contabilidad,Practicante
1094,Salvador Salmerón Cal,2025-06-21,08:31,18:56,Producción,Supervisor
1095,Rafa Marco Cazorla Campos,2025-08-19,08:06,17:10,Contabilidad,Empleado
1096,María Manuela Salud Blasco Colom,2025-08-24,09:35,18:39,TI,Supervisor
1097,Lara del Baquero,2025-07-28,08:30,18:32,Recursos Humanos,Empleado
1098,Pedro Castro,2025-09-02,09:55,18:46,Ventas,Gerente
1099,Ricarda Ponce-Mur,2025-06-21,09:35,18:11,Logística,Empleado
1100,Ciriaco Victoriano Tamarit Cobo,2025-08-16,08:10,17:55,TI,Empleado
1101,Heriberto Rico Torralba,2025-08-08,09:33,17:22,Contabilidad,Empleado
1102,Aitana Rey Novoa,2025-09-15,09:28,18:53,Contabilidad,Supervisor
1103,Josep Pujol Vázquez,2025-07-23,08:38,17:10,Producción,Practicante
1104,Amaya Dávila Ribes,2025-07-23,08:25,18:37,Recursos Humanos,Supervisor
1105,Gracia Roura-Artigas,2025-09-15,08:34,18:38,TI,Supervisor
1106,Nilda Salinas Vélez,2025-08-03,08:05,17:19,Logística,Empleado
1107,Fabricio Mulet Piñeiro,2025-07-21,09:38,18:47,Logística,Supervisor
1108,María Jesús Estela Carrera Ortega,2025-07-21,08:30,17:51,TI,Practicante
1109,Urbano Mate-Miguel,2025-09-10,08:19,17:40,Contabilidad,Gerente
1110,Cruz Benitez Llobet,2025-06-26,09:47,18:17,Ventas,Supervisor
1111,Primitiva Sainz Priego,2025-07-10,08:16,17:04,Recursos Humanos,Supervisor
1112,Úrsula de Palacio,2025-08-23,08:03,17:26,Producción,Supervisor
1113,Ignacio del Torrijos,2025-07-26,09:12,17:21,Contabilidad,Supervisor
1114,Melisa Ramos Casado,2025-08-18,08:04,17:50,Ventas,Gerente
1115,Ruperto David Trillo Bauzà,2025-07-15,08:47,17:36,Contabilidad,Supervisor
1116,Baudelio Moreno Valencia Manzanares,2025-09-08,09:23,17:41,Producción,Gerente
1117,Noa Quirós Lerma,2025-07-19,09:39,18:46,Producción,Supervisor
1118,Sandalio Bernabé Recio Sierra,2025-08-05,09:03,18:58,TI,Gerente
1119,Berta Arranz Torralba,2025-08-18,09:52,19:00,TI,Gerente
1120,Irene Bartolomé Peñas,2025-06-23,10:00,18:58,Producción,Practicante
1121,Clímaco Arregui Lara,2025-07-25,09:00,17:06,Producción,Supervisor
1122,Ale del Núñez,2025-07-08,09:17,17:18,Ventas,Gerente
1123,Obdulia Mas Elorza,2025-07-26,08:19,18:59,Ventas,Empleado
1124,Arturo Marín,2025-08-18,09:49,17:53,Recursos Humanos,Supervisor
1125,Guadalupe Rey Naranjo,2025-06-19,08:40,17:56,Ventas,Supervisor
1126,Anastasio Ponce Gual,2025-09-12,09:54,18:22,Logística,Supervisor
1127,Fito Lopez,2025-06-28,09:45,18:44,Producción,Practicante
1128,Valentín Galiano Zaragoza,2025-08-26,09:24,18:19,Contabilidad,Empleado
1129,Asunción Llopis,2025-08-13,08:58,18:01,Contabilidad,Empleado
1130,Marina Gaya-Carballo,2025-08-21,09:10,18:36,Contabilidad,Gerente
1131,Melchor Coca,2025-07-20,08:37,17:09,Ventas,Supervisor
1132,Irma Cañas Solsona,2025-08-02,09:02,17:28,Recursos Humanos,Supervisor
1133,Reyes del Girón,2025-09-15,08:44,17:37,Contabilidad,Practicante
1134,Víctor Amigó Cobos,2025-09-06,08:03,17:41,Ventas,Empleado
1135,Raúl Mariño Valero,2025-07-11,09:28,18:57,Producción,Practicante
1136,León Clemente Barreda,2025-07-06,08:27,17:56,TI,Empleado
1137,Fito del Garriga,2025-09-01,08:20,18:30,Producción,Practicante
1138,Lalo del Macías,2025-07-10,08:02,17:48,Recursos Humanos,Practicante
1139,Rufina Gutierrez,2025-09-17,08:12,17:52,TI,Supervisor
1140,Carlito Cámara Durán,2025-09-06,09:52,18:58,Recursos Humanos,Practicante
1141,Fabiola Yáñez Carballo,2025-07-02,08:35,18:59,Ventas,Gerente
1142,José Luis Cosme Armengol Torres,2025-09-05,09:25,18:50,Contabilidad,Supervisor
1143,Wilfredo Sáenz Machado,2025-07-13,09:47,18:05,Contabilidad,Gerente
1144,Sandalio Mayo Marín,2025-07-05,09:18,18:50,Contabilidad,Empleado
1145,Raquel Leyre Ferrera Llano,2025-08-07,08:36,17:38,Contabilidad,Practicante
1146,Octavia Escamilla,2025-08-16,09:00,17:32,Recursos Humanos,Gerente
1147,Paca Salvador Aguilera,2025-07-14,08:13,17:18,Contabilidad,Gerente
1148,Lope Ferrándiz Sevillano,2025-07-14,09:34,18:50,Recursos Humanos,Supervisor
1149,Rafaela Peñalver Coca,2025-06-27,09:26,18:25,Contabilidad,Empleado
1150,Estrella Castells Aparicio,2025-08-30,08:46,18:08,Contabilidad,Practicante
1151,Jose Manuel Morcillo Armas,2025-08-17,09:07,18:57,Ventas,Gerente
1152,Aarón Núñez Ropero,2025-09-05,08:20,18:03,Producción,Empleado
1153,Maximiano Acosta-Beltrán,2025-07-07,08:59,18:31,TI,Gerente
1154,Anacleto Morata Baró,2025-08-03,09:52,17:54,Logística,Practicante
1155,Narcisa Tejedor-Durán,2025-08-02,08:58,17:59,TI,Practicante
1156,Juanita Carmina Sanmiguel Maldonado,2025-07-07,09:39,18:42,TI,Gerente
1157,Teo Company Cortés,2025-08-11,09:05,18:10,Ventas,Gerente
1158,Teresita Acuña Nuñez,2025-08-25,08:05,18:44,Contabilidad,Practicante
1159,Nazaret Lozano Téllez,2025-09-08,10:00,17:33,Logística,Practicante
1160,Viviana Romeu,2025-07-23,09:49,18:47,Recursos Humanos,Gerente
1161,Rosalva Riquelme Arana,2025-08-22,08:29,17:06,Ventas,Practicante
1162,Nicanor del Fuster,2025-08-20,09:51,17:34,Ventas,Empleado
1163,Carlito Gárate Salom,2025-08-30,09:52,17:58,TI,Supervisor
1164,Dolores Elorza,2025-08-12,09:42,17:48,Producción,Practicante
1165,Javiera Giralt Contreras,2025-06-27,10:00,18:12,TI,Gerente
1166,Carina Casanovas,2025-08-22,09:21,19:00,Producción,Gerente
1167,Rosaura Cervantes,2025-07-08,08:48,17:47,Recursos Humanos,Practicante
1168,Pepita Elías-Coll,2025-08-01,08:17,17:26,Logística,Supervisor
1169,Rolando Cabello-Clavero,2025-08-01,09:56,17:34,Recursos Humanos,Gerente
1170,Carlito Serra Herrera,2025-08-15,09:49,17:31,Logística,Practicante
1171,Francisco Jose Cuenca Hervia,2025-07-28,09:49,17:44,Recursos Humanos,Practicante
1172,Lucila Oller Morales,2025-07-09,08:29,18:04,TI,Supervisor
1173,Roque de Romero,2025-07-03,08:39,17:09,Ventas,Practicante
1174,Conrado Suarez-Porta,2025-07-25,09:25,17:34,Recursos Humanos,Empleado
1175,Gabriel Aller Juan,2025-07-13,08:16,17:28,Recursos Humanos,Practicante
1176,Ascensión Mayol Velasco,2025-09-08,09:53,18:03,Contabilidad,Supervisor
1177,Juan de Carmona,2025-07-09,08:16,17:37,Contabilidad,Practicante
1178,Paco Tejero Nebot,2025-08-21,09:40,18:38,TI,Supervisor
1179,Eutimio Sebastián Jáuregui,2025-08-29,09:15,17:52,Ventas,Gerente
1180,Rafa del Guerrero,2025-07-19,08:03,17:58,Producción,Gerente
1181,Ema Olivé-Ledesma,2025-07-13,09:04,17:50,Recursos Humanos,Gerente
1182,Vasco Maxi Mateos Jódar,2025-08-05,09:37,18:32,TI,Supervisor
1183,Felicia Sánchez Gallo,2025-08-02,09:54,18:32,TI,Gerente
1184,Etelvina de Vázquez,2025-07-25,08:34,17:09,Contabilidad,Practicante
1185,Juliana Sobrino Márquez,2025-08-23,09:35,18:45,Logística,Supervisor
1186,Rodolfo Carbonell Tejada,2025-09-14,09:48,18:48,Ventas,Empleado
1187,Serafina Quesada-Toledo,2025-08-30,09:44,18:14,Recursos Humanos,Supervisor
1188,Florencio Ayllón Cañizares,2025-07-16,08:49,18:30,Ventas,Empleado
1189,Osvaldo Palacio-Pagès,2025-07-16,09:58,17:45,Contabilidad,Gerente
1190,Charo Pérez-Goñi,2025-08-31,09:12,17:12,Ventas,Practicante
1191,Amalia López Cañizares,2025-07-12,09:54,17:12,TI,Gerente
1192,Desiderio Velázquez Guerrero,2025-08-23,09:55,18:25,TI,Gerente
1193,Benigna Galán Monreal,2025-08-20,09:55,17:07,Logística,Gerente
1194,Socorro de Olmo,2025-07-06,08:12,17:20,Ventas,Empleado
1195,Carina Casal Llobet,2025-06-20,09:43,18:48,Recursos Humanos,Supervisor
1196,Baudelio Salomón Ferrera Cornejo,2025-07-27,08:06,17:09,TI,Empleado
1197,Eric Amor Chaparro,2025-08-21,08:18,17:20,Producción,Supervisor
1198,Herminia Ema Hoz Poza,2025-09-04,08:54,18:23,Ventas,Empleado
1199,Aitor Puig Cañete,2025-07-05,09:24,18:25,Logística,Gerente
1200,Maribel de Ávila,2025-07-30,08:52,18:45,Recursos Humanos,Practicante
1201,Nidia Gutiérrez Dominguez,2025-09-10,08:32,18:25,Contabilidad,Empleado
1202,Azeneth Almeida,2025-09-07,09:10,18:44,Contabilidad,Supervisor
1203,Fanny Piquer Valle,2025-07-19,08:59,18:19,Recursos Humanos,Empleado
1204,Rosendo Lozano-Contreras,2025-07-31,08:13,18:50,Producción,Empleado
1205,Charo Vall Lara,2025-08-15,08:44,17:44,Ventas,Supervisor
1206,Mario de Conesa,2025-07-14,08:40,18:01,Contabilidad,Practicante
1207,Cristian Alcalde Girona,2025-06-30,08:30,17:30,Logística,Supervisor
1208,Javiera Leiva Cuenca,2025-09-13,09:56,17:29,Contabilidad,Gerente
1209,Édgar Fabricio Torrens Ramírez,2025-08-08,09:50,18:29,Ventas,Gerente
1210,María Manuela Salinas Gordillo,2025-07-18,08:25,18:28,Producción,Supervisor
1211,Calixto Calvo-Barreda,2025-08-13,08:14,19:00,Contabilidad,Supervisor
1212,Ángela Valderrama Mosquera,2025-07-15,09:51,17:37,Producción,Supervisor
1213,Ester del Caballero,2025-07-23,08:04,17:53,Contabilidad,Practicante
1214,Prudencio Uribe Gargallo,2025-08-31,08:08,17:21,Ventas,Empleado
1215,Valentina Losa Sanjuan,2025-08-13,08:39,17:43,Logística,Empleado
1216,Mariano Torrens Roura,2025-08-19,08:44,17:40,Recursos Humanos,Gerente
1217,Aitor Bayona Ramos,2025-09-06,08:03,17:31,Contabilidad,Gerente
1218,Mercedes de Plana,2025-07-14,09:52,18:17,TI,Empleado
1219,Custodio Martinez Roig,2025-08-24,08:52,17:55,TI,Practicante
1220,Fortunata Ferrera Pou,2025-08-18,09:24,17:43,TI,Empleado
1221,Valerio Cazorla Corbacho,2025-08-01,08:30,17:52,Ventas,Empleado
1222,Serafina Esperanza Gascón Cornejo,2025-09-09,08:50,17:51,Logística,Practicante
1223,Felipe Pineda Porta,2025-07-06,08:22,18:21,Ventas,Gerente
1224,Nacho Eustaquio Ibarra Armengol,2025-06-25,08:08,17:55,Recursos Humanos,Supervisor
1225,Elba Pacífica Hierro Rey,2025-07-20,08:33,17:24,Ventas,Empleado
1226,Benigna Mesa Otero,2025-06-25,09:57,18:09,TI,Practicante
1227,Leyre Vilaplana,2025-07-22,09:34,17:35,Logística,Practicante
1228,Nilda Madrigal Cid,2025-08-09,09:41,17:26,Recursos Humanos,Practicante
1229,Renata Priscila Ojeda Querol,2025-07-25,09:52,17:30,Ventas,Supervisor
1230,Eutropio Artigas Pinilla,2025-07-11,09:53,17:38,Producción,Practicante
1231,Onofre Esteban Antúnez,2025-09-09,08:05,18:03,Ventas,Practicante
1232,Arsenio de Palau,2025-08-03,08:41,18:24,Contabilidad,Supervisor
1233,Teodora Bas Díez,2025-07-23,08:29,18:43,Contabilidad,Practicante
1234,Oriana Arias Mármol,2025-07-20,08:00,17:27,Producción,Supervisor
1235,Humberto Clavero Merino,2025-08-25,08:37,18:40,Contabilidad,Supervisor
1236,Rosario Cid-Iniesta,2025-07-19,09:46,17:06,Contabilidad,Gerente
1237,Itziar Zabala Lara,2025-08-24,08:26,18:07,Logística,Gerente
1238,Rosalva Piña Royo,2025-08-10,09:40,17:46,Producción,Supervisor
1239,Encarnación Rivero Avilés,2025-08-14,09:21,18:35,Recursos Humanos,Empleado
1240,Marcia Tormo Verdejo,2025-08-13,09:59,17:20,Contabilidad,Empleado
1241,Felipa Valls-Requena,2025-09-01,08:28,17:31,TI,Gerente
1242,Valeria de Villena,2025-09-14,08:09,17:23,TI,Gerente
1243,Desiderio Lerma Barberá,2025-08-17,08:46,18:29,Recursos Humanos,Supervisor
1244,Amanda Oliva Manrique,2025-06-25,09:56,17:25,Recursos Humanos,Practicante
1245,Hipólito Mesa Lamas,2025-06-23,08:29,18:46,Contabilidad,Gerente
1246,Maristela Aramburu-Amat,2025-06-29,09:48,18:57,Logística,Practicante
1247,Edelmiro Gonzalo-Mesa,2025-07-25,08:41,18:48,Contabilidad,Gerente
1248,Agapito Mata Duran,2025-06-22,08:44,17:24,Logística,Supervisor
1249,Íñigo Flor Baeza,2025-07-03,08:35,18:26,Producción,Empleado
1250,Eusebio Albero Bautista,2025-06-20,08:53,18:54,Producción,Gerente
1251,Jordana Gisbert García,2025-09-05,09:14,18:30,Contabilidad,Gerente
1252,Pancho Vargas Perez,2025-09-12,08:11,17:33,Producción,Gerente
1253,Cloe Cárdenas Jódar,2025-09-10,09:49,18:09,Producción,Gerente
1254,Adora de Gallart,2025-08-31,08:27,18:52,Recursos Humanos,Supervisor
1255,Tiburcio Blanco Moya,2025-08-13,08:29,18:34,Ventas,Supervisor
1256,Godofredo del Peña,2025-07-31,09:47,17:06,Contabilidad,Gerente
1257,Teresa Varela Valbuena,2025-07-13,08:01,18:28,Producción,Practicante
1258,María Cristina Jódar Castelló,2025-07-31,08:33,17:38,Recursos Humanos,Practicante
1259,Carmelita de Tudela,2025-06-22,09:04,18:04,Ventas,Practicante
1260,Calixto de Sureda,2025-09-15,08:48,18:27,TI,Supervisor
1261,Valentina Arroyo-Abril,2025-08-05,09:48,18:01,Producción,Supervisor
1262,Efraín Diaz-Sales,2025-07-29,08:03,18:31,Contabilidad,Gerente
1263,Chuy Sáez Camino,2025-07-18,09:03,18:21,Logística,Gerente
1264,Feliciana Cervera Vega,2025-09-02,09:58,17:26,TI,Empleado
1265,Renata Jove Coloma,2025-06-21,08:44,18:53,Logística,Practicante
1266,Ambrosio Bello Aguilera,2025-08-12,08:41,18:10,Logística,Practicante
1267,Pascuala Figuerola Solera,2025-07-20,08:35,18:42,Contabilidad,Practicante
1268,Leire Ayllón Cañizares,2025-07-28,08:27,18:45,Logística,Gerente
1269,Gustavo Arrieta Valverde,2025-08-08,08:40,18:36,Ventas,Practicante
1270,Albina Céspedes Ordóñez,2025-08-14,08:15,18:35,Logística,Empleado
1271,Gloria Fuertes,2025-07-07,09:15,17:13,Contabilidad,Practicante
1272,Dorotea Mayoral Acero,2025-07-31,09:39,17:04,Recursos Humanos,Empleado
1273,Cornelio Leiva Castells,2025-07-16,09:28,18:41,Producción,Empleado
1274,Bernarda Beltrán Río,2025-08-09,08:03,17:06,Contabilidad,Gerente
1275,Sebastián de Bermudez,2025-08-04,08:28,17:11,Recursos Humanos,Practicante
1276,Cosme Escobar-Codina,2025-08-24,08:30,18:07,Logística,Gerente
1277,Ale Posada,2025-07-10,08:10,17:10,Recursos Humanos,Supervisor
1278,Raimundo del Viana,2025-06-28,09:34,17:22,Recursos Humanos,Gerente
1279,Fidela Bellido Cáceres,2025-08-28,09:24,17:34,Ventas,Practicante
1280,Norberto Girona Pinto,2025-07-08,08:01,17:55,Recursos Humanos,Empleado
1281,Clímaco Pallarès-Paniagua,2025-09-16,08:13,18:31,Logística,Practicante
1282,Francisco del Vaquero,2025-09-10,08:26,17:14,Recursos Humanos,Practicante
1283,María Pilar Bernal Camps,2025-09-03,09:22,18:40,Recursos Humanos,Supervisor
1284,Brígida Julián Asensio,2025-07-19,09:03,17:52,Logística,Empleado
1285,Isidro Quintanilla Alberola,2025-07-05,09:52,18:31,TI,Supervisor
1286,Lucio Salas Bayón,2025-06-29,09:17,17:14,Ventas,Supervisor
1287,Almudena Vicens-Piñeiro,2025-07-29,08:20,18:54,TI,Practicante
1288,Felicidad Margarita Somoza Elías,2025-07-27,09:54,18:03,Recursos Humanos,Supervisor
1289,Dionisio Benito Díez Belmonte,2025-07-27,08:15,17:13,Producción,Supervisor
1290,Abraham Tenorio Hervás,2025-07-20,08:14,17:03,Recursos Humanos,Practicante
1291,Modesta Sebastián Vera,2025-09-10,09:49,18:12,Logística,Practicante
1292,Jessica Juárez Uribe,2025-09-14,09:06,18:58,Logística,Empleado
1293,Patricio Saura-Castelló,2025-07-12,08:46,17:47,Ventas,Empleado
1294,Jimena Folch Gilabert,2025-08-15,09:37,18:00,Logística,Practicante
1295,Francisco Javier Ferrer Asensio,2025-08-09,10:00,18:06,Logística,Empleado
1296,Selena Berrocal Carretero,2025-07-05,08:36,18:57,TI,Empleado
1297,Nico Lara Luján,2025-07-22,08:26,18:53,TI,Gerente
1298,Carmen Hernández-Vives,2025-08-23,09:38,18:32,Contabilidad,Empleado
1299,Kike Juliá Bayo,2025-06-27,09:29,18:15,Recursos Humanos,Empleado
1300,Luciano Venceslás Velázquez Godoy,2025-06-28,08:42,17:32,Recursos Humanos,Practicante
1301,Anselma de Pina,2025-06-26,08:48,17:20,TI,Empleado
1302,Anita Linares Cabezas,2025-09-12,08:46,18:04,Contabilidad,Supervisor
1303,Pascuala Alfaro Caro,2025-09-14,08:05,17:25,Producción,Supervisor
1304,Édgar Artigas,2025-07-12,09:23,18:47,Contabilidad,Supervisor
1305,Tere Soto Águila,2025-08-17,08:03,18:52,Logística,Gerente
1306,Angélica Machado Mir,2025-08-09,08:23,18:02,Contabilidad,Supervisor
1307,Marita Palacios Cánovas,2025-06-21,09:45,17:40,TI,Supervisor
1308,Juan Bautista Daza Nogueira,2025-09-08,09:38,17:47,Producción,Practicante
1309,Cayetano Ponce Cózar,2025-08-05,09:31,18:48,Producción,Supervisor
1310,Amado Suárez,2025-09-02,08:02,18:00,Ventas,Supervisor
1311,Celestina Peláez Barberá,2025-09-17,09:53,18:24,Ventas,Empleado
1312,Tito Sanchez Torrijos,2025-09-14,08:49,18:57,Recursos Humanos,Empleado
1313,Celestina Morell Haro,2025-06-19,08:29,17:25,Producción,Supervisor
1314,Sabina Abigaíl Pérez Naranjo,2025-08-31,08:39,17:20,Recursos Humanos,Gerente
1315,Lucio de Osuna,2025-07-21,08:44,18:52,Logística,Supervisor
1316,Claudia Nevado Ávila,2025-08-14,08:55,18:22,Contabilidad,Empleado
1317,Emiliana Bonet Rebollo,2025-07-19,09:48,18:41,Ventas,Supervisor
1318,Javier Esteban Cabello Gómez,2025-06-29,09:30,17:01,Logística,Practicante
1319,Fermín Ocaña Jiménez,2025-09-05,08:17,18:11,Contabilidad,Empleado
1320,Severo Sans Frutos,2025-08-02,09:04,18:01,Producción,Gerente
1321,Valeria Corral Vélez,2025-07-12,08:09,17:35,Recursos Humanos,Practicante
1322,Esmeralda del Jove,2025-07-11,09:32,18:45,Contabilidad,Empleado
1323,Felisa Criado,2025-08-29,09:07,18:22,Contabilidad,Practicante
1324,Fidela Suárez Mendoza,2025-07-17,08:05,18:38,Recursos Humanos,Empleado
1325,Ester Cerdá-Adadia,2025-08-09,09:37,18:57,Producción,Gerente
1326,Felix Sanjuan Izquierdo,2025-09-03,09:59,17:08,Contabilidad,Supervisor
1327,Teodosio Olivares Perelló,2025-08-31,09:57,18:45,Logística,Practicante
1328,Vasco Camacho Vilalta,2025-09-13,08:05,17:31,Contabilidad,Empleado
1329,Rufino Santana Porcel,2025-07-27,09:13,18:31,Producción,Practicante
1330,Encarna Odalys Alberola Conde,2025-08-13,09:39,18:51,Logística,Practicante
1331,Maximino del Agullo,2025-09-16,08:36,18:06,Contabilidad,Gerente
1332,Mariana de Gelabert,2025-08-23,09:25,17:41,Ventas,Supervisor
1333,Estrella Valero Carvajal,2025-08-18,08:00,18:55,Logística,Gerente
1334,Clementina del Grande,2025-09-17,08:43,17:04,Producción,Practicante
1335,Nicolasa Esparza,2025-09-04,09:45,18:05,Recursos Humanos,Supervisor
1336,Victorino Pedrosa Barberá,2025-07-13,09:44,17:48,Logística,Empleado
1337,Dimas Nuñez Tello,2025-08-25,09:38,18:42,Contabilidad,Gerente
1338,Daniel José Antonio Blanch Marín,2025-07-21,09:01,17:18,Producción,Gerente
1339,Elisabet Evita Espinosa Bas,2025-07-24,09:27,17:46,Producción,Supervisor
1340,Cipriano Piñeiro Castellanos,2025-08-01,08:41,17:58,Logística,Supervisor
1341,Delfina Murillo Abella,2025-07-05,09:43,17:59,TI,Practicante
1342,Pablo Benítez-Serna,2025-08-02,08:10,18:12,TI,Gerente
